purchase_id,sales_person_id,country_id,product_id,purchase_date,amount,boxes_shipped
P000001768,1,1,20,2023-08-24,1640.53,119
P000001769,20,1,8,2023-07-06,8234.5,294
P000001770,4,1,22,2023-06-22,10087.04,46
P000001771,24,5,12,2023-07-13,3169.26,281
P000001772,21,1,9,2023-05-24,10355.42,215
P000001773,6,4,5,2023-09-08,7772.63,140
P000001774,17,6,3,2023-06-04,1992.77,31
P000001775,4,4,13,2023-07-28,1815.56,266
P000001776,6,4,19,2023-08-24,727.11,50
P000001777,2,3,4,2023-01-17,114.96,132
P000001778,15,5,10,2023-07-02,5378.09,142
P000001779,7,3,21,2023-09-05,6707.63,269
P000001780,10,4,3,2023-06-06,8167.18,102
P000001781,19,5,9,2023-06-06,9950.14,6
P000001782,13,4,17,2023-05-24,7229.26,215
P000001783,6,1,1,2023-01-13,2260.21,128
P000001784,12,5,19,2023-05-23,6206.9,149
P000001785,1,1,22,2023-06-29,1889.83,286
P000001786,1,4,3,2023-11-03,7797.24,88
P000001787,24,5,3,2023-04-25,11644.92,536
P000001788,8,3,20,2023-05-30,4207.22,255
P000001789,15,2,13,2023-05-23,1683.88,169
P000001790,10,5,18,2023-05-23,1337.36,18
P000001791,2,6,18,2023-06-24,7147.04,300
P000001792,21,4,20,2023-11-03,12030.46,296
P000001793,8,5,20,2023-07-27,15844.58,232
P000001794,8,5,22,2023-08-16,5025.84,133
P000001795,14,6,20,2023-07-03,9902.03,12
P000001796,15,4,5,2023-05-04,7944.07,33
P000001797,22,2,3,2023-04-05,9523.65,55
P000001798,25,5,9,2023-04-01,16240.71,93
P000001799,12,3,7,2023-01-13,5891.94,109
P000001800,19,4,12,2023-11-07,6924.52,94
P000001801,17,3,15,2023-05-17,4552.57,158
P000001802,22,4,18,2023-07-21,1724.91,60
P000001803,15,6,17,2023-02-22,897.3,21
P000001804,4,2,4,2023-05-23,10283.9,178
P000001805,8,6,10,2023-12-07,10415.77,200
P000001806,4,1,16,2023-06-15,4220.83,193
P000001807,9,4,1,2023-06-23,4909.86,304
P000001808,15,3,11,2023-03-25,6549.62,53
P000001809,4,2,8,2023-04-07,88.72,165
P000001810,20,1,22,2023-12-05,9793.16,110
P000001811,22,4,19,2023-04-04,4823.65,143
P000001812,23,3,16,2023-04-15,7556.55,404
P000001813,14,6,11,2023-08-03,7082.03,95
P000001814,11,2,22,2023-01-17,8361.47,231
P000001815,19,2,15,2023-08-22,1310.5,52
P000001816,20,1,4,2023-07-25,1288.1,67
P000001817,12,1,1,2023-06-14,3288.29,133
P000001818,25,2,9,2023-05-04,10669.09,85
P000001819,23,1,19,2023-08-26,7361.93,344
P000001820,19,3,1,2023-03-08,10336.22,123
P000001821,3,6,22,2023-11-07,6985.95,4
P000001822,19,4,11,2023-11-03,3394.46,21
P000001823,7,1,18,2023-10-01,15337.23,31
P000001824,14,1,7,2023-04-04,15925.17,378
P000001825,11,3,1,2023-01-17,7355.77,772
P000001826,12,4,17,2023-08-07,9489.27,54
P000001827,4,1,17,2023-12-04,1281.32,354
P000001828,8,6,12,2023-08-24,518.07,192
P000001829,25,1,9,2023-07-06,1933.56,239
P000001830,6,6,6,2023-07-28,1308.52,30
P000001831,16,5,4,2023-02-21,9878.5,111
P000001832,18,6,15,2023-08-04,1943.7,297
P000001833,7,1,13,2023-06-28,80.62,103
P000001834,2,1,7,2023-03-24,2678.37,20
P000001835,9,3,8,2023-07-29,2931.1,60
P000001836,18,5,11,2023-05-25,2316.09,90
P000001837,3,3,19,2023-03-30,6722.22,330
P000001838,18,5,17,2023-07-18,14528.51,134
P000001839,13,6,16,2023-10-05,9390.28,104
P000001840,10,3,9,2023-03-18,16230.41,94
P000001841,25,2,8,2023-06-15,7224.39,55
P000001842,2,6,1,2023-12-05,15567.58,57
P000001843,21,4,7,2023-06-23,2964.2,105
P000001844,13,2,21,2023-04-21,3357.08,186
P000001845,3,3,6,2023-08-17,1010.37,127
P000001846,8,4,11,2023-07-02,20470.43,54
P000001847,21,6,20,2023-03-17,8762.75,115
P000001848,4,2,7,2023-01-08,14613.52,85
P000001849,1,3,14,2023-03-18,9839.46,31
P000001850,3,6,12,2023-06-14,6633.23,103
P000001851,13,1,11,2023-04-22,9749.07,169
P000001852,12,4,11,2023-01-18,5254.38,31
P000001853,16,3,4,2023-08-26,3430.43,123
P000001854,6,4,12,2023-10-06,10454.55,434
P000001855,15,6,2,2023-01-31,2413.87,7
P000001856,21,4,13,2023-08-04,1445.14,108
P000001857,24,3,7,2023-07-06,4022.64,71
P000001858,9,3,3,2023-10-02,8651.2,43
P000001859,13,3,1,2023-05-16,725.16,453
P000001860,6,2,7,2023-03-18,2385.4,540
P000001861,2,3,1,2023-07-13,726.04,131
P000001862,5,5,13,2023-07-25,4742.35,83
P000001863,2,6,9,2023-08-19,2556.96,312
P000001864,11,6,2,2023-06-24,8376.69,646
P000001865,21,6,12,2023-06-20,840.71,162
P000001866,22,2,4,2023-02-08,207.87,216
P000001867,23,4,2,2023-02-22,13370.34,94
P000001868,10,4,16,2023-01-02,6811.37,25
P000001869,4,6,2,2023-02-14,6096.52,300
P000001870,21,3,14,2023-02-24,8684.58,120
P000001871,18,2,16,2023-03-18,873.26,140
P000001872,16,1,11,2023-08-30,1912.66,253
P000001873,3,5,18,2023-09-05,321.61,76
P000001874,19,5,20,2023-01-18,511.12,96
P000001875,15,2,22,2023-04-07,7887.15,335
P000001876,5,4,21,2023-03-06,1793.67,13
P000001877,13,4,18,2023-02-23,12129.42,29
P000001878,24,4,4,2023-09-05,11749.75,213
P000001879,21,2,2,2023-06-06,3967.25,101
P000001880,21,2,10,2023-04-07,8105.37,255
P000001881,7,4,10,2023-06-06,1614.17,106
P000001882,24,3,6,2023-05-13,1613.3,91
P000001883,19,4,17,2023-01-31,2155.64,281
P000001884,25,4,8,2023-06-30,8184.37,43
P000001885,9,6,13,2023-08-25,3613.32,251
P000001886,3,4,20,2023-10-01,801.09,101
P000001887,7,5,13,2023-08-22,2069.48,8
P000001888,14,4,3,2023-04-14,5096.21,284
P000001889,5,1,20,2023-05-31,10573.5,338
P000001890,5,1,19,2023-08-04,4611.37,322
P000001891,14,5,10,2023-02-21,3288.77,148
P000001892,20,3,13,2023-03-30,10883.13,394
P000001893,10,2,19,2023-02-03,1516.56,2
P000001894,1,5,16,2023-07-28,391.33,184
P000001895,17,4,2,2023-03-24,7969.08,38
P000001896,15,3,5,2023-11-08,63.71,109
P000001897,16,1,6,2023-05-17,8832.33,175
P000001898,17,6,9,2023-05-18,3542.19,180
P000001899,14,1,18,2023-08-17,6052.07,173
P000001900,25,4,11,2023-04-04,543.2,54
P000001901,7,2,3,2023-09-08,18894.92,201
P000001902,7,4,17,2023-01-17,689.4,331
P000001903,20,6,22,2023-02-14,4435.95,31
P000001904,3,4,16,2023-05-16,9111.34,324
P000001905,25,6,20,2023-03-16,10369.71,129
P000001906,16,6,2,2023-01-31,5833.2,290
P000001907,9,6,17,2023-10-03,1229.96,219
P000001908,5,1,17,2023-06-30,8839.72,170
P000001909,2,4,11,2023-01-03,5747.66,176
P000001910,10,1,10,2023-05-27,3666.04,107
P000001911,5,1,14,2023-11-07,6853.82,220
P000001912,11,4,15,2023-02-03,4361.01,59
P000001913,1,5,19,2023-04-03,7686.15,141
P000001914,21,1,3,2023-06-23,4188.43,235
P000001915,21,5,6,2023-01-27,5425.24,234
P000001916,12,6,16,2023-01-14,2896.97,456
P000001917,18,2,12,2023-07-29,1071.31,23
P000001918,7,6,20,2023-05-13,6417.05,497
P000001919,9,6,7,2023-03-02,10967.31,172
P000001920,7,2,20,2023-05-27,6345.02,28
P000001921,4,3,10,2023-02-18,2824.71,25
P000001922,7,2,21,2023-01-28,1463.67,34
P000001923,2,1,11,2023-06-29,5856.52,115
P000001924,19,2,8,2023-01-13,4303.86,282
P000001925,1,1,5,2023-06-27,2047.77,169
P000001926,9,6,22,2023-03-29,4692.36,1
P000001927,6,2,17,2023-03-06,7302.42,153
P000001928,10,6,20,2023-03-21,2056.92,103
P000001929,10,2,11,2023-12-04,11032.79,49
P000001930,8,3,19,2023-01-19,7773.64,247
P000001931,11,1,1,2023-06-04,3843.01,295
P000001932,17,3,1,2023-02-08,9163.79,81
P000001933,3,3,11,2023-12-04,7628.59,146
P000001934,5,2,10,2023-07-21,18220.59,139
P000001935,2,4,7,2023-03-22,9828.94,24
P000001936,16,2,18,2023-09-05,4726.65,5
P000001937,20,3,7,2023-09-08,344.82,118
P000001938,23,6,9,2023-07-20,3451.24,283
P000001939,7,2,2,2023-04-14,5071.49,439
P000001940,1,6,22,2023-01-25,4719.38,132
P000001941,20,3,6,2023-04-25,3430.58,174
P000001942,24,6,5,2023-01-17,268.3,239
P000001943,11,5,11,2023-08-15,991.46,133
P000001944,11,6,12,2023-02-06,213.45,17
P000001945,6,5,3,2023-06-30,7586.38,131
P000001946,24,4,19,2023-10-02,6192.19,99
P000001947,12,6,8,2023-02-23,1510.58,602
P000001948,18,2,17,2023-01-27,8693.31,209
P000001949,22,1,15,2023-05-26,5509.77,307
P000001950,7,5,2,2023-04-14,1863.2,22
P000001951,23,3,4,2023-01-08,4822.5,159
P000001952,10,3,11,2023-08-22,10856.55,229
P000001953,12,2,4,2023-07-22,11252.11,159
P000001954,16,5,12,2023-04-28,1387.72,27
P000001955,21,3,6,2023-05-30,5509.22,341
P000001956,25,5,14,2023-07-21,2444.25,155
P000001957,4,1,8,2023-02-08,3175.62,507
P000001958,7,4,2,2023-06-15,7900.42,143
P000001959,5,2,3,2023-05-07,9072.46,142
P000001960,17,4,20,2023-12-04,8.06,513
P000001961,3,3,2,2023-08-18,1548.54,104
P000001962,4,1,1,2023-12-01,5501.67,298
P000001963,6,6,22,2023-11-08,7685.42,15
P000001964,1,3,21,2023-01-13,5147.77,402
P000001965,16,1,7,2023-04-29,3070.43,143
P000001966,8,4,5,2023-07-07,1127.5,88
P000001967,23,4,15,2023-11-03,8502.77,4
P000001968,23,1,2,2023-02-16,5961.02,241
P000001969,9,3,17,2023-07-01,2478.33,33
P000001970,13,4,10,2023-12-01,1269.56,497
P000001971,13,2,11,2023-09-06,11130.52,144
P000001972,20,2,11,2023-05-16,2455.09,83
P000001973,3,1,3,2023-06-23,12764.94,100
P000001974,14,1,19,2023-01-28,13351.42,198
P000001975,24,1,15,2023-07-14,2763.22,223
P000001976,9,6,10,2023-04-18,6523.34,245
P000001977,5,5,14,2023-06-14,1868.25,82
P000001978,5,1,16,2023-04-15,8431.83,251
P000001979,15,6,18,2023-05-19,5646.99,64
P000001980,3,2,22,2023-04-13,1484.67,180
P000001981,16,6,9,2023-08-15,3859.95,395
P000001982,19,2,9,2023-08-22,3237.3,227
P000001983,19,4,7,2023-04-22,4072.43,64
P000001984,17,1,9,2023-03-08,8054.87,118
P000001985,18,4,17,2023-04-01,420.3,224
P000001986,21,6,5,2023-01-13,17073.99,218
P000001987,2,3,7,2023-11-05,13624.31,33
P000001988,16,4,18,2023-02-16,2318.46,235
P000001989,17,1,8,2023-05-20,10740.05,67
P000001990,1,1,10,2023-03-02,7624.67,422
P000001991,13,2,13,2023-06-05,10168.32,159
P000001992,6,1,9,2023-06-30,6635.15,141
P000001993,6,1,20,2023-03-22,860.12,158
P000001994,22,6,16,2023-02-17,8671.21,52
P000001995,1,1,3,2023-07-07,5534.11,63
P000001996,5,1,2,2023-03-16,6800.26,187
P000001997,21,1,4,2023-12-08,3927.83,123
P000001998,3,4,5,2023-01-21,5833.8,196
P000001999,5,3,1,2023-06-05,733.08,147
P000002000,5,6,1,2023-06-24,7164.51,140
P000002001,9,5,22,2023-05-05,7900.52,175
P000002002,8,4,4,2023-03-25,3550.76,85
P000002003,15,3,8,2023-02-14,10281.51,136
P000002004,15,4,3,2023-12-05,5936.81,180
P000002005,9,4,20,2023-01-25,4552.15,172
P000002006,25,1,3,2023-06-28,15944.86,11
P000002007,18,3,10,2023-07-13,7722.58,188
P000002008,14,5,14,2023-05-16,3105.38,268
P000002009,4,2,5,2023-03-14,6994.35,179
P000002010,6,5,5,2023-08-15,4264.49,252
P000002011,25,2,16,2023-02-16,1215.3,271
P000002012,10,1,13,2023-06-15,8519.37,45
P000002013,9,3,19,2023-05-27,9810.95,105
P000002014,19,5,10,2023-06-14,1065.63,107
P000002015,19,2,11,2023-02-25,3894.68,80
P000002016,19,2,5,2023-04-08,12194.27,252
P000002017,21,2,4,2023-06-28,2455.13,236
P000002018,6,6,21,2023-05-04,14887.76,12
P000002019,23,6,18,2023-05-07,15276.46,121
P000002020,17,4,11,2023-01-20,13520.48,47
P000002021,25,4,10,2023-02-16,9195.53,127
P000002022,15,1,10,2023-12-07,460.98,182
P000002023,21,2,19,2023-06-16,8216.56,257
P000002024,24,3,9,2023-04-13,1863.54,277
P000002025,17,1,1,2023-02-21,3283,72
P000002026,14,6,9,2023-11-05,5967.18,247
P000002027,25,2,1,2023-04-15,12083.5,334
P000002028,5,6,18,2023-07-06,12397.06,179
P000002029,5,1,22,2023-06-27,1746.01,280
P000002030,9,2,5,2023-07-29,9021.65,104
P000002031,19,6,20,2023-02-06,5263.45,165
P000002032,8,2,15,2023-01-26,15473,91
P000002033,8,6,4,2023-02-03,5566.57,140
P000002034,2,3,2,2023-10-01,8111.43,111
P000002035,13,5,2,2023-06-27,2341.8,117
P000002036,9,6,16,2023-06-30,8650.42,19
P000002037,14,3,3,2023-08-07,4444.72,77
P000002038,5,2,21,2023-08-06,12531.37,86
P000002039,4,1,13,2023-08-18,3558.89,231
P000002040,17,3,5,2023-08-04,7889.9,300
P000002041,19,6,12,2023-08-08,3589.18,176
P000002042,19,1,14,2023-08-26,305.39,62
P000002043,5,6,12,2023-01-14,1896.64,161
P000002044,18,5,7,2023-11-08,18494.72,298
P000002045,23,5,6,2023-05-31,11103.47,24
P000002046,2,4,1,2023-11-07,4162.28,11
P000002047,11,6,8,2023-02-03,3357.3,308
P000002048,23,3,19,2023-07-13,7033.52,94
P000002049,8,1,21,2023-03-08,9896.8,143
P000002050,15,1,18,2023-01-03,15653.44,175
P000002051,21,4,22,2023-04-13,7899.31,148
P000002052,13,6,12,2023-02-14,10644.74,172
P000002053,10,2,22,2023-07-26,872.83,224
P000002054,7,1,10,2023-01-27,6337.94,128
P000002055,1,2,18,2023-04-14,31.15,451
P000002056,5,5,6,2023-05-19,7107.55,142
P000002057,16,2,11,2023-09-02,5465.85,56
P000002058,7,1,21,2023-05-25,2462.14,60
P000002059,5,3,13,2023-01-26,4194.44,80
P000002060,13,2,22,2023-04-07,1994.44,299
P000002061,25,2,6,2023-04-13,12124.05,80
P000002062,3,3,20,2023-01-25,5884.09,117
P000002063,22,5,3,2023-04-25,2639.16,80
P000002064,22,5,11,2023-10-06,5031.4,401
P000002065,23,4,22,2023-08-22,11510.71,56
P000002066,2,2,5,2023-06-27,15021.98,211
P000002067,16,2,16,2023-06-30,4517.19,40
P000002068,1,2,6,2023-08-30,10778.53,99
P000002069,11,3,19,2023-08-23,1145.72,60
P000002070,22,4,4,2023-08-26,2518.5,45
P000002071,3,3,16,2023-09-03,596.63,158
P000002072,21,1,10,2023-04-20,1858.71,24
P000002073,10,6,8,2023-10-06,5194.28,547
P000002074,16,3,17,2023-08-02,960.69,155
P000002075,7,3,22,2023-08-25,5347.12,23
P000002076,24,2,18,2023-02-16,9805.11,76
P000002077,18,1,4,2023-05-30,13205.42,26
P000002078,3,4,1,2023-06-29,5929.2,65
P000002079,3,5,14,2023-06-16,516.92,141
P000002080,7,1,8,2023-04-03,2882.76,145
P000002081,15,4,18,2023-03-15,1637.72,454
P000002082,15,4,1,2023-01-27,10791.46,88
P000002083,13,6,10,2023-05-07,1093.46,115
P000002084,9,5,8,2023-03-29,3407.61,316
P000002085,10,6,6,2023-12-05,4753.93,37
P000002086,5,5,10,2023-11-03,8280.62,47
P000002087,7,4,11,2023-11-07,4981.78,299
P000002088,6,4,9,2023-01-08,13998.33,60
P000002089,6,1,21,2023-02-16,13105.65,199
P000002090,15,5,5,2023-04-13,15728.81,256
P000002091,5,2,9,2023-02-14,53.85,399
P000002092,25,3,18,2023-03-14,10857.23,73
P000002093,5,3,21,2023-04-26,12412.53,25
P000002094,1,6,13,2023-05-04,3669.15,209
P000002095,22,6,10,2023-03-03,13555.26,279
P000002096,17,5,21,2023-06-13,2333.84,171
P000002097,12,4,2,2023-02-14,8973.05,360
P000002098,14,4,4,2023-04-18,8610.38,188
P000002099,5,4,3,2023-01-02,3432.3,452
P000002100,24,4,16,2023-04-08,2283.39,155
P000002101,20,4,6,2023-05-04,7190.49,165
P000002102,11,3,4,2023-01-26,11303.07,166
P000002103,17,1,5,2023-01-21,18911.49,171
P000002104,17,6,5,2023-08-22,6233.02,178
P000002105,17,1,10,2023-01-27,2334.5,233
P000002106,8,1,1,2023-02-16,11099.73,73
P000002107,24,5,19,2023-03-01,3590.55,47
P000002108,11,5,22,2023-08-24,5209.4,2
P000002109,5,5,21,2023-07-02,6315.14,398
P000002110,10,3,20,2023-11-02,4454.71,117
P000002111,17,6,17,2023-03-29,6078.71,78
P000002112,12,5,18,2023-06-15,695.96,363
P000002113,18,1,20,2023-04-26,563.76,151
P000002114,7,3,17,2023-07-15,4479.69,261
P000002115,13,2,17,2023-06-23,1093.72,22
P000002116,18,3,7,2023-11-01,15870.43,449
P000002117,13,1,1,2023-09-02,2529.82,297
P000002118,2,1,6,2023-06-06,11258.39,217
P000002119,24,1,8,2023-10-08,6180.45,230
P000002120,19,3,20,2023-04-01,2496.06,45
P000002121,20,6,2,2023-08-04,10964.29,16
P000002122,9,1,14,2023-02-03,4012.51,409
P000002123,2,6,10,2023-06-15,4919.25,746
P000002124,1,3,5,2023-02-14,5602.02,51
P000002125,16,1,5,2023-05-07,3563.87,372
P000002126,9,2,15,2023-12-01,8313.09,493
P000002127,15,2,15,2023-03-03,8447.48,96
P000002128,1,4,14,2023-05-18,2646.23,198
P000002129,6,2,8,2023-07-28,2706.83,198
P000002130,15,1,13,2023-07-02,1710.48,108
P000002131,20,2,16,2023-05-30,318.19,417
P000002132,10,3,19,2023-04-25,9479.65,26
P000002133,13,6,3,2023-02-16,6393.2,44
P000002134,21,3,10,2023-04-05,1355.65,60
P000002135,2,6,2,2023-02-06,7911.23,74
P000002136,18,5,8,2023-11-07,2583.03,501
P000002137,13,4,21,2023-07-06,66.13,65
P000002138,4,1,6,2023-06-07,10668.69,150
P000002139,16,2,19,2023-06-15,10994.3,152
P000002140,24,2,15,2023-04-14,1259.61,227
P000002141,22,2,10,2023-08-08,492.13,164
P000002142,12,1,10,2023-03-29,1016.77,28
P000002143,14,3,17,2023-04-07,4111.42,81
P000002144,25,2,4,2023-02-16,503.97,105
P000002145,8,6,21,2023-02-05,2883.71,163
P000002146,2,2,11,2023-07-21,11861.89,105
P000002147,6,3,4,2023-08-18,8564.73,237
P000002148,17,5,3,2023-06-22,538.03,271
P000002149,22,1,18,2023-07-19,5231.88,125
P000002150,23,1,18,2023-12-08,7916.13,84
P000002151,23,5,9,2023-07-06,6016.32,143
P000002152,12,6,18,2023-08-03,7504.86,97
P000002153,25,3,9,2023-08-04,1590.98,182
P000002154,15,6,11,2023-06-05,740.07,205
P000002155,14,2,10,2023-05-31,4591.11,11
P000002156,2,3,15,2023-01-13,2686.51,324
P000002157,18,5,2,2023-03-15,735.48,77
P000002158,20,6,18,2023-02-16,1160.54,311
P000002159,3,5,2,2023-01-14,8078.15,189
P000002160,8,3,22,2023-03-21,7467.74,111
P000002161,14,6,10,2023-05-17,7588.41,342
P000002162,22,4,3,2023-08-08,15372.54,57
P000002163,23,6,14,2023-04-26,3907.5,86
P000002164,23,3,2,2023-04-15,3740.76,255
P000002165,5,6,11,2023-05-19,6211.75,561
P000002166,18,6,10,2023-10-01,2924.46,25
P000002167,10,4,5,2023-04-05,501.79,241
P000002168,14,6,22,2023-05-04,6594.09,270
P000002169,20,2,5,2023-01-17,960.68,71
P000002170,14,2,21,2023-03-22,11370.32,170
P000002171,24,3,22,2023-05-07,6067.94,94
P000002172,5,6,16,2023-04-27,8909.75,355
P000002173,17,6,6,2023-12-08,6865.35,75
P000002174,4,1,7,2023-11-03,805.23,259
P000002175,1,1,12,2023-05-13,9851.62,221
P000002176,18,5,20,2023-12-05,11823.35,90
P000002177,7,5,19,2023-12-01,683.63,202
P000002178,23,4,14,2023-03-29,14002.42,388
P000002179,14,2,1,2023-03-14,8744.95,12
P000002180,9,4,4,2023-05-24,9294.14,201
P000002181,18,6,17,2023-01-28,8831.89,79
P000002182,13,2,6,2023-05-24,3474.98,104
P000002183,7,3,18,2023-08-19,311.61,204
P000002184,11,3,21,2023-05-17,4791.2,335
P000002185,1,5,22,2023-07-06,6646.33,117
P000002186,25,6,17,2023-07-26,593.63,229
P000002187,24,2,11,2023-07-28,2345.95,406
P000002188,11,2,2,2023-05-23,5083.07,368
P000002189,1,1,15,2024-04-01,6339.57,187
P000002190,2,2,3,2024-01-08,9005.87,90
P000002191,3,2,18,2024-07-07,5159.07,87
P000002192,4,3,18,2024-04-27,13370.97,349
P000002193,1,1,18,2024-02-24,14791.64,182
P000002194,2,2,20,2024-06-06,6429.35,40
P000002195,5,1,4,2024-01-25,15900.6,188
P000002196,6,3,5,2024-03-24,3400.26,77
P000002197,1,4,1,2024-04-20,4357.76,63
P000002198,7,3,4,2024-04-07,3356.17,111
P000002199,8,1,20,2024-01-13,5287.86,67
P000002200,9,5,16,2024-10-03,4244.36,11
P000002201,10,6,11,2024-01-13,1671.64,277
P000002202,11,4,10,2024-07-28,181.84,167
P000002203,12,4,18,2024-03-08,8950.59,189
P000002204,13,3,17,2024-01-26,7271.76,385
P000002205,2,6,17,2024-02-14,4864.83,42
P000002206,14,5,20,2024-05-04,3175.11,149
P000002207,13,6,14,2024-02-16,10137.79,250
P000002208,15,1,3,2024-08-06,1206.95,174
P000002209,7,3,11,2024-06-27,8222.65,92
P000002210,6,5,21,2024-02-17,1440.85,152
P000002211,12,5,5,2024-05-30,5611.65,159
P000002212,16,1,10,2024-03-14,3562.44,111
P000002213,17,3,11,2024-02-28,8385.26,122
P000002214,11,2,12,2024-01-26,181.31,330
P000002215,14,6,21,2024-09-02,1800.27,191
P000002216,16,5,11,2024-07-07,4449.37,113
P000002217,18,4,22,2024-05-07,10113.4,155
P000002218,18,4,13,2024-06-15,5932.84,303
P000002219,2,4,3,2024-05-24,2006.71,124
P000002220,8,1,4,2024-06-29,14086.69,157
P000002221,19,3,13,2024-11-05,4799.54,90
P000002222,11,1,6,2024-06-30,8101.98,138
P000002223,20,6,5,2024-11-05,2321.97,71
P000002224,14,5,13,2024-07-22,10245,329
P000002225,20,1,1,2024-08-24,2930.4,344
P000002226,21,4,5,2024-07-07,170.24,75
P000002227,22,3,3,2024-05-19,4247.49,14
P000002228,11,2,13,2024-04-07,2696.1,605
P000002229,21,5,5,2024-02-06,1083.76,16
P000002230,11,5,19,2024-04-15,17037.09,347
P000002231,10,6,9,2024-11-07,5706.43,247
P000002232,20,2,21,2024-02-23,6682.34,139
P000002233,23,6,6,2024-08-22,8192.6,100
P000002234,17,5,18,2024-02-16,7568.16,206
P000002235,2,5,1,2024-01-13,10772.33,156
P000002236,15,3,14,2024-02-14,7467.12,18
P000002237,14,2,11,2024-10-06,4985.9,311
P000002238,15,2,12,2024-07-07,5693.6,177
P000002239,15,6,6,2024-03-24,5879.1,75
P000002240,7,3,12,2024-06-06,9771.93,22
P000002241,24,3,10,2024-07-19,105.06,140
P000002242,13,5,19,2024-04-19,16414.69,80
P000002243,12,2,3,2024-07-19,2553.41,183
P000002244,1,6,10,2024-07-15,473.99,25
P000002245,25,4,21,2024-02-14,3873.98,19
P000002246,7,6,4,2024-05-18,17718.25,430
P000002247,9,3,12,2024-06-30,16572.07,57
P000002248,20,3,1,2024-02-06,5220.19,216
P000002249,20,3,10,2024-06-28,1797.26,49
P000002250,12,3,17,2024-05-16,295.62,182
P000002251,21,6,7,2024-05-26,3597.37,288
P000002252,11,2,6,2024-06-07,6580.43,147
P000002253,5,2,4,2024-05-27,12232.97,11
P000002254,19,3,8,2024-04-14,2243.44,11
P000002255,2,3,17,2024-10-08,22943.37,14
P000002256,22,2,1,2024-04-07,10590.61,430
P000002257,5,2,17,2024-08-07,6468.82,59
P000002258,4,5,18,2024-07-22,10463.57,109
P000002259,3,5,9,2024-02-03,14154.35,105
P000002260,3,1,6,2024-10-01,6031.14,9
P000002261,1,4,22,2024-11-03,3308.4,258
P000002262,20,4,18,2024-06-20,1119.94,283
P000002263,2,1,17,2024-08-26,2303.39,222
P000002264,14,6,14,2024-07-13,723.37,33
P000002265,22,5,21,2024-11-02,1413.64,261
P000002266,12,5,16,2024-01-27,9001.89,193
P000002267,2,1,4,2024-01-31,5283.91,136
P000002268,22,5,22,2024-08-18,10958.51,23
P000002269,20,5,19,2024-06-30,15531.78,22
P000002270,24,3,12,2024-08-23,317.36,337
P000002271,7,4,15,2024-01-08,71.41,188
P000002272,14,4,5,2024-05-25,9317.33,11
P000002273,14,6,17,2024-10-01,4790.71,86
P000002274,18,3,2,2024-07-02,6166.8,114
P000002275,11,5,16,2024-12-05,11741.46,433
P000002276,23,3,21,2024-07-03,8519.77,443
P000002277,18,3,3,2024-05-04,8278.86,453
P000002278,20,6,8,2024-03-01,7560.62,336
P000002279,18,1,11,2024-03-24,6702.11,285
P000002280,23,2,19,2024-07-07,4758.69,10
P000002281,2,5,5,2024-07-26,709.25,263
P000002282,19,3,17,2024-07-07,2003.05,110
P000002283,11,6,1,2024-07-15,3248,64
P000002284,14,4,16,2024-01-04,51.98,95
P000002285,13,3,11,2024-06-20,2134.65,6
P000002286,21,1,12,2024-06-29,15540.41,520
P000002287,12,5,1,2024-06-15,1117.77,114
P000002288,16,5,5,2024-08-04,13999.05,179
P000002289,18,3,19,2024-03-14,6265.59,31
P000002290,20,5,12,2024-07-15,1536.82,386
P000002291,21,2,11,2024-04-19,6069.93,80
P000002292,12,5,4,2024-03-28,4861.33,286
P000002293,7,6,21,2024-04-03,8993.24,97
P000002294,11,4,2,2024-02-08,150.42,40
P000002295,16,1,21,2024-08-25,5593.68,41
P000002296,12,5,6,2024-02-25,9376.61,167
P000002297,21,2,16,2024-07-06,11315.16,134
P000002298,4,2,21,2024-12-04,2048.34,506
P000002299,25,2,21,2024-06-07,12562.81,101
P000002300,21,1,20,2024-01-19,6883.75,182
P000002301,23,3,12,2024-05-01,6105.6,90
P000002302,23,6,2,2024-01-24,12634.72,145
P000002303,19,3,10,2024-06-04,663.74,285
P000002304,6,3,12,2024-06-15,7044.68,21
P000002305,3,6,7,2024-01-28,1804.9,47
P000002306,21,2,8,2024-03-16,513.43,131
P000002307,8,3,10,2024-02-21,13699.76,389
P000002308,21,5,13,2024-02-16,19995.68,94
P000002309,1,6,21,2024-01-13,2189.7,29
P000002310,21,3,11,2024-03-23,8727.09,523
P000002311,15,6,21,2024-06-16,911.46,126
P000002312,5,2,19,2024-04-14,7620.86,46
P000002313,21,1,11,2024-01-25,5054.56,60
P000002314,4,2,6,2024-11-03,5230.5,23
P000002315,24,1,6,2024-07-28,17104.04,103
P000002316,12,4,5,2024-09-03,1642.32,43
P000002317,16,3,16,2024-06-28,10322.19,182
P000002318,12,3,14,2024-07-28,2715.92,423
P000002319,21,6,4,2024-08-15,5598.05,51
P000002320,17,3,13,2024-12-01,2996.99,280
P000002321,13,4,22,2024-03-24,7946.49,7
P000002322,2,1,14,2024-07-25,4991.22,92
P000002323,5,6,4,2024-01-08,4151.7,424
P000002324,2,2,17,2024-05-16,22701.85,168
P000002325,14,2,20,2024-10-08,6014.3,141
P000002326,4,2,11,2024-05-01,2788.6,27
P000002327,25,1,20,2024-11-07,6503.75,116
P000002328,19,5,5,2024-04-25,433.92,31
